# Position f_temp[0]
-0.00531617 978.032
-0.00406785 1017.72
-0.00291465 1072.64
-0.00201544 1092.66
-0.00034011 1122.15
-0.0094433 608.506
-0.00780694 792.381
-0.00681958 847.797
-0.00574229 938.84
-0.004696 980.859
-0.00378178 1046.34
-0.00209397 1093.72
-0.00295295 1072.76
-0.00113138 1115.28
-0.000165628 1120.2
-0.0005699 1120.15
-0.00949147 602.704
-0.00829604 731.217
-0.00734457 793.045
-0.00643358 895.063
-0.00583016 938.919
-0.00494819 980.701
-0.00395987 1046.36
-0.00263928 1091.45
-0.00168574 1106.23
-0.0012178 1118.9
-0.000417135 1120.13
-0.00908175 656.892
-0.00951083 609.589
-0.0080772 731.143
-0.0085751 730.72
-0.00761454 803.799
-0.00712087 837.638
-0.00657704 896.414
-0.00507946 980.689
-0.00597954 938.574
-0.0042431 1018.65
-0.00357044 1046.41
-0.00296539 1069.33
-0.00201327 1091.69
-0.00105383 1114.45
-8.91677e-05 1120.11
-0.00950926 610.355
-0.00870257 683.955
-0.00898042 683.521
-0.00730325 848.859
-0.00671821 849.462
-0.00576331 935.933
-0.0050696 976.95
-0.00480228 977.303
-0.00408936 1018.62
-0.00271935 1075.47
-0.00282004 1075.51
-0.00205321 1096.53
-0.000817829 1117.49
-0.000114049 1124.74
-0.00950395 610.166
-0.00803276 747.739
-0.00841272 734.831
-0.00745691 790.114
-0.00707831 848.986
-0.00625547 897.735
-0.00526603 988.813
-0.0043475 1020.82
-0.00380506 1050.24
-0.00338479 1049.02
-0.00246307 1093.41
-0.00130317 1117.39
-0.0018459 1108.96
-0.00121616 1118.97
-0.000272909 1124.77
-0.009515 605.863
-0.0087777 670.068
-0.0086879 670.089
-0.00792196 789.848
-0.00696582 838.699
-0.0058566 942.68
-0.00475513 989.229
-0.00386909 1048.87
-0.00264929 1093.47
-0.00180118 1109.33
-0.000664424 1122.7
-0.00950137 609.384
-0.00819165 726.171
-0.0072499 837.422
-0.00641135 886.811
-0.00539327 943.174
-0.00447913 1016.35
-0.00328447 1071.14
-0.00306969 1071.34
-0.00220873 1093.65
